stop_event_id,trip_id,station_id,scheduled_arrival,actual_arrival,delay_seconds,passenger_boarding,passenger_alighting,platform
SE02305,TR01313,ST0111,21:18:00,21:40:00,300,152,149,1
SE02306,TR00719,ST0159,09:36:00,23:09:00,300,73,83,Quai Sud
SE02307,TR00224,ST0175,07:06:00,10:04:00,120,43,89,Quai Nord
SE02308,TR00060,ST0048,06:00:00,11:20:00,60,46,11,2
SE02309,TR00526,ST0231,13:33:00,05:29:00,60,199,182,Quai Sud
SE02310,TR00472,ST0079,20:42:00,11:21:00,180,58,105,2
SE02311,TR01338,ST0222,13:17:00,18:01:00,180,6,27,2
SE02312,TR00600,ST0106,05:11:00,11:02:00,180,194,171,Quai Nord
SE02313,TR01144,ST0223,10:04:00,13:42:00,300,7,180,1
SE02314,TR00504,ST0045,19:47:00,14:27:00,0,95,69,
SE02315,TR00576,ST0038,06:23:00,09:32:00,0,166,141,1
SE02316,TR00628,ST0198,11:33:00,15:40:00,300,32,81,1
SE02317,TR00556,ST0181,20:07:00,15:11:00,0,20,199,A
SE02318,TR01238,ST0075,13:02:00,23:26:00,300,157,178,
SE02319,TR00730,ST0098,17:46:00,12:31:00,180,123,168,2
SE02320,TR00958,ST0095,19:23:00,05:12:00,120,100,5,Quai Nord
SE02321,TR01379,ST0160,18:17:00,15:37:00,0,120,187,Quai Sud
SE02322,TR00406,ST0085,06:30:00,14:47:00,0,162,191,Quai Sud
SE02323,TR00996,ST0067,20:08:00,09:37:00,600,136,57,B
SE02324,TR00208,ST0156,20:08:00,17:07:00,600,55,45,B
SE02325,TR00974,ST0058,16:09:00,14:36:00,300,4,27,
SE02326,TR01145,ST0211,21:22:00,20:17:00,180,20,18,
SE02327,TR00067,ST0045,14:18:00,19:44:00,600,178,146,
SE02328,TR01056,ST0210,09:24:00,19:14:00,600,175,40,2
SE02329,TR01150,ST0084,20:47:00,18:14:00,300,139,78,
SE02330,TR00591,ST0218,13:13:00,15:47:00,180,0,33,B
SE02331,TR00706,ST0113,07:11:00,18:20:00,600,60,61,Quai Nord
SE02332,TR00988,ST0242,16:35:00,20:56:00,0,120,140,2
SE02333,TR01232,ST0010,12:30:00,20:46:00,120,2,149,Quai Nord
SE02334,TR00902,ST0175,09:27:00,13:18:00,180,116,163,Quai Sud
SE02335,TR00320,ST0011,22:46:00,11:45:00,300,177,8,
SE02336,TR00825,ST0059,05:34:00,19:35:00,0,76,153,Quai Nord
SE02337,TR01305,ST0056,12:28:00,15:38:00,0,193,132,B
SE02338,TR00521,ST0200,12:37:00,11:55:00,600,16,144,1
SE02339,TR00819,ST0203,20:42:00,19:53:00,300,87,0,1
SE02340,TR00769,ST0133,11:07:00,11:47:00,180,131,14,Quai Nord
SE02341,TR01004,ST0241,11:03:00,09:38:00,300,138,7,Quai Nord
SE02342,TR01114,ST0035,07:17:00,23:17:00,120,13,67,1
SE02343,TR01136,ST0222,05:38:00,19:57:00,0,66,181,1
SE02344,TR00010,ST0173,21:11:00,09:59:00,300,116,85,B
SE02345,TR00645,ST0116,14:21:00,18:09:00,0,140,124,1
SE02346,TR00797,ST0189,23:44:00,08:23:00,0,26,177,1
SE02347,TR00102,ST0203,22:19:00,14:39:00,0,171,105,
SE02348,TR00199,ST0130,17:54:00,08:38:00,0,5,89,Quai Nord
SE02349,TR00895,ST0196,12:07:00,05:17:00,600,158,35,A
SE02350,TR00316,ST0031,05:59:00,06:33:00,180,27,131,Quai Nord
SE02351,TR00335,ST0039,12:39:00,08:58:00,0,112,153,1
SE02352,TR00230,ST0131,21:31:00,11:28:00,0,182,50,B
SE02353,TR00960,ST0093,19:07:00,22:19:00,180,140,195,
SE02354,TR00619,ST0173,05:12:00,07:42:00,0,102,136,Quai Nord
SE02355,TR00285,ST0086,12:49:00,08:55:00,0,22,193,Quai Sud
SE02356,TR01173,ST0217,13:30:00,06:12:00,180,45,70,
SE02357,TR00304,ST0058,11:49:00,16:06:00,600,141,95,Quai Sud
SE02358,TR01358,ST0245,07:47:00,15:57:00,0,177,82,A
SE02359,TR01024,ST0051,14:14:00,20:03:00,0,184,35,Quai Nord
SE02360,TR01024,ST0021,13:13:00,21:34:00,0,19,165,2
SE02361,TR01148,ST0007,14:11:00,16:56:00,60,70,85,B
SE02362,TR00265,ST0056,16:11:00,16:18:00,60,0,117,Quai Nord
SE02363,TR01256,ST0211,23:20:00,13:42:00,0,58,25,1
SE02364,TR00516,ST0201,12:27:00,17:34:00,0,120,45,1
SE02365,TR00343,ST0109,10:19:00,21:23:00,600,85,107,
SE02366,TR00477,ST0246,14:49:00,11:26:00,0,108,107,1
SE02367,TR00384,ST0078,15:28:00,13:14:00,600,114,122,Quai Sud
SE02368,TR01243,ST0196,20:57:00,06:39:00,180,18,183,1
SE02369,TR00378,ST0170,06:11:00,11:01:00,300,105,50,A
SE02370,TR01296,ST0230,14:42:00,15:51:00,300,91,32,Quai Nord
SE02371,TR00013,ST0209,21:26:00,09:56:00,0,52,186,Quai Sud
SE02372,TR01263,ST0169,13:35:00,18:02:00,180,36,106,
SE02373,TR00640,ST0176,17:32:00,11:17:00,0,7,154,Quai Sud
SE02374,TR01111,ST0175,10:24:00,21:31:00,0,168,99,2
SE02375,TR01280,ST0240,22:32:00,08:28:00,0,173,3,2
SE02376,TR00871,ST0037,08:35:00,23:38:00,180,40,64,2
SE02377,TR01156,ST0146,17:28:00,17:07:00,120,25,36,B
SE02378,TR00962,ST0023,06:53:00,21:36:00,0,57,97,
SE02379,TR00103,ST0241,13:24:00,22:19:00,120,166,79,1
SE02380,TR00230,ST0157,05:59:00,12:02:00,180,141,145,1
SE02381,TR01010,ST0073,15:03:00,08:55:00,0,103,158,Quai Nord
SE02382,TR00536,ST0234,16:25:00,19:25:00,60,155,89,
SE02383,TR00204,ST0004,06:12:00,11:07:00,0,56,32,Quai Nord
SE02384,TR01366,ST0071,15:47:00,07:23:00,300,145,178,B
SE02385,TR01232,ST0160,08:55:00,05:43:00,0,142,139,2
SE02386,TR00149,ST0188,10:22:00,22:30:00,180,121,187,B
SE02387,TR00602,ST0211,23:11:00,23:01:00,0,30,189,Quai Sud
SE02388,TR01155,ST0136,10:26:00,22:51:00,60,135,80,A
SE02389,TR01092,ST0056,19:39:00,09:56:00,0,88,180,Quai Nord
SE02390,TR00847,ST0039,07:49:00,16:26:00,60,145,102,Quai Sud
SE02391,TR01008,ST0165,09:37:00,17:58:00,0,76,1,B
SE02392,TR00013,ST0101,11:39:00,12:20:00,180,133,0,A
SE02393,TR00861,ST0242,19:40:00,06:55:00,0,126,66,1
SE02394,TR01199,ST0142,05:45:00,12:06:00,0,36,120,1
SE02395,TR00944,ST0222,10:10:00,07:33:00,300,156,89,2
SE02396,TR01442,ST0212,21:26:00,10:52:00,0,10,139,1
SE02397,TR01081,ST0154,05:59:00,17:44:00,300,8,128,
SE02398,TR00520,ST0076,10:38:00,17:29:00,0,140,61,
SE02399,TR00264,ST0133,15:59:00,06:23:00,600,141,104,
SE02400,TR00684,ST0186,15:01:00,18:08:00,600,112,111,Quai Nord
SE02401,TR00772,ST0129,20:14:00,16:15:00,600,181,57,
SE02402,TR00394,ST0054,16:07:00,12:11:00,0,52,118,B
SE02403,TR00653,ST0009,19:11:00,20:27:00,600,180,56,
SE02404,TR01303,ST0112,14:09:00,09:21:00,0,68,92,1
SE02405,TR01019,ST0121,06:50:00,12:19:00,300,3,89,2
SE02406,TR01328,ST0075,17:13:00,13:56:00,300,198,8,1
SE02407,TR01055,ST0042,12:11:00,07:33:00,0,138,13,2
SE02408,TR01125,ST0087,14:21:00,08:32:00,60,171,27,Quai Nord
SE02409,TR01294,ST0141,14:37:00,18:53:00,120,180,174,1
SE02410,TR00339,ST0244,22:29:00,15:42:00,0,126,170,B
SE02411,TR00219,ST0016,17:47:00,12:15:00,600,118,64,Quai Nord
SE02412,TR01138,ST0124,15:08:00,15:53:00,0,65,58,1
SE02413,TR00368,ST0162,13:27:00,15:21:00,0,155,65,
SE02414,TR01403,ST0146,07:48:00,20:44:00,0,186,17,B
SE02415,TR01204,ST0138,08:59:00,06:46:00,120,156,5,2
SE02416,TR00505,ST0237,06:30:00,18:04:00,0,18,190,2
SE02417,TR00055,ST0129,08:06:00,11:58:00,300,116,124,2
SE02418,TR01456,ST0046,16:06:00,22:38:00,180,46,121,2
SE02419,TR00517,ST0126,15:31:00,18:16:00,0,139,155,1
SE02420,TR00168,ST0049,09:11:00,23:57:00,0,45,83,1
SE02421,TR00603,ST0089,22:28:00,21:07:00,60,186,132,A
SE02422,TR00936,ST0161,17:35:00,16:05:00,0,96,162,Quai Sud
SE02423,TR00999,ST0059,13:17:00,14:51:00,180,74,193,Quai Nord
SE02424,TR00546,ST0058,20:59:00,19:23:00,600,51,83,B
SE02425,TR01409,ST0235,20:46:00,10:15:00,300,114,45,A
SE02426,TR01014,ST0005,07:27:00,14:53:00,0,131,116,A
SE02427,TR01215,ST0088,19:32:00,17:04:00,0,144,93,Quai Nord
SE02428,TR01144,ST0176,07:40:00,11:15:00,0,183,89,Quai Nord
SE02429,TR01222,ST0111,22:40:00,13:33:00,0,16,92,1
SE02430,TR00147,ST0017,13:59:00,22:25:00,60,3,115,B
SE02431,TR00511,ST0202,22:27:00,07:49:00,120,55,159,Quai Nord
SE02432,TR00579,ST0237,22:31:00,14:04:00,0,183,6,Quai Sud
SE02433,TR01335,ST0196,05:15:00,10:51:00,0,163,30,
SE02434,TR00515,ST0207,05:38:00,20:31:00,0,90,67,Quai Sud
SE02435,TR00234,ST0155,17:16:00,13:43:00,0,11,89,
SE02436,TR01036,ST0221,20:54:00,19:29:00,120,190,169,Quai Nord
SE02437,TR01372,ST0170,08:11:00,08:02:00,120,111,84,
SE02438,TR00557,ST0200,18:10:00,22:20:00,180,127,27,
SE02439,TR01144,ST0193,23:58:00,20:31:00,300,199,25,B
SE02440,TR00819,ST0173,11:21:00,12:51:00,0,163,182,A
SE02441,TR00333,ST0143,09:53:00,19:08:00,180,148,175,Quai Nord
SE02442,TR00524,ST0150,15:49:00,13:18:00,0,41,98,B
SE02443,TR00317,ST0075,20:18:00,18:52:00,0,60,13,1
SE02444,TR00314,ST0046,12:52:00,05:07:00,0,23,178,1
SE02445,TR00140,ST0119,16:13:00,19:22:00,180,32,160,1
SE02446,TR01159,ST0032,06:10:00,08:51:00,0,72,183,A
SE02447,TR01012,ST0155,18:13:00,07:16:00,0,42,174,Quai Sud
SE02448,TR01128,ST0120,11:18:00,12:40:00,0,192,119,B
SE02449,TR00059,ST0205,20:26:00,08:24:00,0,157,48,A
SE02450,TR00894,ST0159,22:06:00,15:40:00,300,49,95,Quai Sud
SE02451,TR00055,ST0024,11:40:00,15:52:00,0,156,145,
SE02452,TR00338,ST0043,16:33:00,22:53:00,600,2,28,2
SE02453,TR00632,ST0054,13:29:00,06:46:00,600,133,168,2
SE02454,TR00678,ST0196,14:56:00,22:47:00,0,196,105,2
SE02455,TR00903,ST0086,06:13:00,06:55:00,300,72,186,1
SE02456,TR00227,ST0196,17:10:00,17:58:00,600,82,83,1
SE02457,TR01400,ST0106,20:17:00,13:01:00,60,54,181,
SE02458,TR00946,ST0128,21:36:00,20:17:00,60,144,84,B
SE02459,TR00942,ST0190,06:37:00,22:10:00,0,66,180,A
SE02460,TR00312,ST0240,23:53:00,08:14:00,120,183,123,1
SE02461,TR00985,ST0196,09:31:00,22:10:00,60,34,2,A
SE02462,TR00636,ST0040,19:06:00,18:40:00,60,22,86,Quai Nord
SE02463,TR00027,ST0045,19:02:00,09:33:00,120,69,199,2
SE02464,TR01420,ST0122,23:34:00,05:47:00,0,182,149,1
SE02465,TR00267,ST0088,12:51:00,17:01:00,180,62,66,Quai Sud
SE02466,TR01386,ST0227,10:03:00,14:30:00,0,38,31,A
SE02467,TR00202,ST0030,13:23:00,12:20:00,300,145,65,Quai Sud
SE02468,TR00285,ST0233,09:03:00,19:57:00,60,164,51,Quai Sud
SE02469,TR00635,ST0205,08:32:00,13:28:00,180,26,4,Quai Sud
SE02470,TR00622,ST0061,19:56:00,22:11:00,0,65,163,
SE02471,TR00161,ST0043,09:17:00,07:15:00,120,189,40,Quai Nord
SE02472,TR00410,ST0087,05:09:00,10:46:00,0,3,193,2
SE02473,TR01051,ST0223,19:18:00,08:52:00,120,161,188,2
SE02474,TR00673,ST0156,14:26:00,13:30:00,0,176,74,1
SE02475,TR00173,ST0046,06:59:00,22:53:00,0,22,57,Quai Nord
SE02476,TR00205,ST0175,09:57:00,21:24:00,600,95,145,1
SE02477,TR00493,ST0113,15:38:00,05:41:00,0,156,185,
SE02478,TR00257,ST0121,15:35:00,17:36:00,0,22,171,1
SE02479,TR00580,ST0080,07:14:00,07:09:00,180,142,144,A
SE02480,TR00069,ST0038,20:30:00,09:54:00,0,18,196,Quai Sud
SE02481,TR00929,ST0016,09:56:00,16:11:00,120,123,78,Quai Nord
SE02482,TR00076,ST0243,17:09:00,12:17:00,0,199,139,2
SE02483,TR00448,ST0180,12:37:00,11:58:00,60,123,106,2
SE02484,TR01286,ST0238,09:27:00,18:56:00,180,178,45,Quai Nord
SE02485,TR01350,ST0018,12:24:00,12:06:00,600,123,128,B
SE02486,TR00885,ST0055,08:26:00,21:25:00,300,187,57,Quai Nord
SE02487,TR01223,ST0096,20:36:00,23:00:00,180,127,167,
SE02488,TR00427,ST0232,21:36:00,06:04:00,0,71,52,B
SE02489,TR00540,ST0022,23:36:00,22:05:00,0,18,99,A
SE02490,TR00615,ST0061,17:13:00,05:43:00,120,27,140,B
SE02491,TR00221,ST0075,09:19:00,12:53:00,120,95,126,2
SE02492,TR00306,ST0112,18:31:00,10:28:00,300,82,153,A
SE02493,TR00112,ST0103,11:24:00,18:25:00,180,31,114,B
SE02494,TR00175,ST0027,23:04:00,22:01:00,0,59,164,
SE02495,TR00769,ST0017,09:34:00,20:45:00,300,115,200,1
SE02496,TR00690,ST0219,18:59:00,10:54:00,0,61,42,A
SE02497,TR00887,ST0024,09:18:00,12:00:00,0,19,183,B
SE02498,TR00037,ST0036,06:11:00,12:52:00,0,160,21,1
SE02499,TR00198,ST0205,13:54:00,08:24:00,180,147,157,Quai Sud
SE02500,TR00530,ST0144,14:19:00,10:41:00,300,76,179,Quai Sud
SE02501,TR00767,ST0091,19:38:00,12:19:00,120,173,112,A
SE02502,TR01069,ST0087,18:46:00,23:57:00,300,66,9,2
SE02503,TR01309,ST0238,07:10:00,12:36:00,600,110,128,A
SE02504,TR00954,ST0088,22:30:00,16:39:00,0,110,130,A
SE02505,TR01495,ST0090,07:42:00,23:54:00,0,69,155,B
SE02506,TR00735,ST0139,07:48:00,08:04:00,180,142,119,Quai Nord
SE02507,TR00121,ST0031,08:01:00,13:12:00,120,12,43,A
SE02508,TR00465,ST0167,16:45:00,12:07:00,120,94,180,A
SE02509,TR01364,ST0042,08:28:00,20:49:00,300,81,166,A
SE02510,TR00404,ST0071,17:56:00,15:08:00,120,78,14,Quai Sud
SE02511,TR00880,ST0030,15:04:00,07:08:00,60,128,26,A
SE02512,TR00311,ST0067,14:21:00,09:23:00,0,53,148,
SE02513,TR00280,ST0181,14:56:00,07:35:00,600,180,194,2
SE02514,TR00164,ST0185,05:20:00,19:39:00,0,37,124,1
SE02515,TR00537,ST0031,23:51:00,10:37:00,0,32,3,1
SE02516,TR00230,ST0117,08:52:00,20:40:00,180,126,118,1
SE02517,TR01372,ST0167,19:05:00,21:18:00,0,46,122,Quai Sud
SE02518,TR01270,ST0151,12:55:00,14:30:00,0,176,34,Quai Nord
SE02519,TR01119,ST0074,21:02:00,12:39:00,60,129,131,B
SE02520,TR00627,ST0002,08:39:00,20:24:00,120,94,189,
SE02521,TR00625,ST0030,23:06:00,15:19:00,600,107,132,Quai Sud
SE02522,TR00538,ST0046,17:26:00,10:45:00,0,153,79,Quai Nord
SE02523,TR01159,ST0052,23:01:00,17:22:00,600,113,157,2
SE02524,TR00078,ST0066,21:59:00,05:37:00,300,156,87,B
SE02525,TR00385,ST0186,08:15:00,21:08:00,120,170,87,1
SE02526,TR00446,ST0084,23:15:00,08:11:00,0,61,79,A
SE02527,TR01135,ST0136,13:46:00,19:10:00,120,117,15,2
SE02528,TR01099,ST0182,22:02:00,11:54:00,0,162,95,1
SE02529,TR01319,ST0245,16:33:00,15:21:00,120,147,136,
SE02530,TR00870,ST0179,11:51:00,14:41:00,0,111,15,
SE02531,TR01008,ST0151,16:55:00,19:30:00,600,134,125,2
SE02532,TR00645,ST0026,19:29:00,06:43:00,120,199,125,Quai Sud
SE02533,TR00457,ST0228,16:27:00,11:13:00,120,89,23,2
SE02534,TR00579,ST0185,05:11:00,19:55:00,0,151,153,
SE02535,TR00487,ST0125,11:04:00,23:52:00,180,105,12,B
SE02536,TR00193,ST0148,08:55:00,06:19:00,0,124,176,2
SE02537,TR01250,ST0151,06:32:00,13:16:00,180,21,37,Quai Sud
SE02538,TR00651,ST0178,11:56:00,15:58:00,120,174,52,B
SE02539,TR01087,ST0017,05:39:00,13:28:00,0,156,159,
SE02540,TR00568,ST0217,06:36:00,07:20:00,120,40,107,Quai Sud
SE02541,TR00214,ST0152,09:27:00,22:16:00,60,128,91,Quai Sud
SE02542,TR00110,ST0215,16:47:00,05:05:00,300,13,98,2
SE02543,TR00517,ST0066,22:37:00,09:19:00,0,172,181,B
SE02544,TR01133,ST0246,21:48:00,09:51:00,0,110,111,Quai Sud
SE02545,TR01461,ST0226,20:00:00,22:33:00,120,109,132,A
SE02546,TR00256,ST0156,15:31:00,09:16:00,120,5,166,Quai Sud
SE02547,TR00761,ST0112,10:47:00,19:15:00,0,7,153,Quai Nord
SE02548,TR01185,ST0044,23:46:00,11:50:00,600,126,80,B
SE02549,TR00600,ST0117,22:48:00,17:33:00,0,179,49,2
SE02550,TR00720,ST0147,14:59:00,19:05:00,0,144,58,B
SE02551,TR00758,ST0199,07:54:00,16:23:00,120,58,161,1
SE02552,TR01042,ST0195,08:27:00,10:00:00,180,3,182,2
SE02553,TR00539,ST0219,10:59:00,19:29:00,300,29,113,Quai Sud
SE02554,TR00402,ST0232,07:10:00,12:26:00,0,58,35,A
SE02555,TR00315,ST0216,05:18:00,22:47:00,0,86,52,A
SE02556,TR00377,ST0080,07:39:00,11:32:00,600,148,169,2
SE02557,TR00051,ST0036,13:18:00,11:16:00,0,16,127,Quai Sud
SE02558,TR01002,ST0240,23:02:00,18:40:00,0,186,102,2
SE02559,TR00227,ST0100,05:23:00,08:32:00,60,8,168,
SE02560,TR01158,ST0060,15:44:00,07:19:00,0,61,52,A
SE02561,TR01415,ST0208,08:02:00,21:23:00,0,128,186,B
SE02562,TR00523,ST0185,18:56:00,20:10:00,60,29,154,1
SE02563,TR00402,ST0158,19:04:00,20:34:00,300,81,174,2
SE02564,TR00477,ST0108,17:30:00,12:30:00,600,125,185,B
SE02565,TR01374,ST0184,07:34:00,05:58:00,120,109,87,B
SE02566,TR00484,ST0210,08:40:00,06:56:00,0,91,113,B
SE02567,TR00141,ST0123,06:52:00,11:28:00,60,119,35,A
SE02568,TR00824,ST0020,16:31:00,20:45:00,0,141,134,2
SE02569,TR00271,ST0126,17:26:00,18:15:00,600,1,133,
SE02570,TR01373,ST0060,16:04:00,21:34:00,600,86,149,B
SE02571,TR00566,ST0183,21:54:00,20:50:00,0,106,197,A
SE02572,TR01022,ST0095,06:02:00,07:31:00,0,165,7,1
SE02573,TR00330,ST0110,05:58:00,22:19:00,60,30,5,
SE02574,TR00309,ST0200,09:41:00,20:16:00,60,189,188,Quai Sud
SE02575,TR01367,ST0109,11:52:00,15:22:00,120,80,192,Quai Sud
SE02576,TR00978,ST0118,09:01:00,20:15:00,0,124,140,Quai Sud
SE02577,TR00872,ST0172,15:39:00,09:18:00,180,193,89,Quai Nord
SE02578,TR00940,ST0132,23:31:00,17:29:00,180,161,182,1
SE02579,TR00500,ST0169,07:16:00,23:55:00,0,153,79,B
SE02580,TR00336,ST0164,19:08:00,18:35:00,120,146,96,2
SE02581,TR01275,ST0138,07:57:00,16:45:00,600,16,41,1
SE02582,TR00222,ST0216,09:09:00,15:57:00,0,112,22,B
SE02583,TR00181,ST0040,09:25:00,10:44:00,180,98,10,A
SE02584,TR01284,ST0016,17:59:00,21:14:00,180,81,150,
SE02585,TR01197,ST0193,21:48:00,21:28:00,0,40,2,A
SE02586,TR01231,ST0106,14:14:00,15:58:00,60,112,144,A
SE02587,TR00498,ST0191,06:48:00,15:18:00,0,197,9,B
SE02588,TR01205,ST0162,11:22:00,19:39:00,600,58,125,A
SE02589,TR00507,ST0193,09:58:00,14:30:00,120,51,112,A
SE02590,TR00722,ST0151,19:44:00,06:05:00,600,161,61,A
SE02591,TR00825,ST0102,14:19:00,22:35:00,600,40,125,B
SE02592,TR00373,ST0090,11:28:00,08:20:00,0,62,58,
SE02593,TR00497,ST0037,20:27:00,18:35:00,0,52,114,
SE02594,TR01098,ST0065,17:09:00,05:36:00,600,35,73,2
SE02595,TR00034,ST0129,12:50:00,20:35:00,300,127,119,A
SE02596,TR00227,ST0156,16:05:00,16:31:00,600,166,90,2
SE02597,TR01098,ST0186,21:19:00,17:18:00,0,96,40,A
SE02598,TR00097,ST0212,11:44:00,08:16:00,120,117,0,1
SE02599,TR00262,ST0210,16:32:00,20:17:00,300,187,158,2
SE02600,TR00259,ST0003,08:24:00,12:49:00,60,67,197,2
SE02601,TR00890,ST0122,05:33:00,15:17:00,0,137,55,Quai Sud
SE02602,TR00248,ST0156,09:05:00,14:28:00,600,39,27,2
SE02603,TR01060,ST0002,20:10:00,21:50:00,180,21,182,Quai Nord
SE02604,TR00875,ST0241,12:01:00,09:17:00,60,132,92,
SE02605,TR00831,ST0109,13:17:00,05:26:00,0,126,68,
SE02606,TR00540,ST0094,19:26:00,06:15:00,60,35,198,
SE02607,TR00445,ST0044,05:14:00,07:15:00,180,3,169,
SE02608,TR00719,ST0075,12:51:00,16:28:00,120,117,86,Quai Sud
SE02609,TR01483,ST0246,11:36:00,07:31:00,180,84,71,A
SE02610,TR00649,ST0073,19:29:00,21:19:00,0,19,129,1
SE02611,TR00623,ST0132,16:37:00,18:21:00,0,25,127,A
SE02612,TR01444,ST0112,13:20:00,18:00:00,0,20,25,B
SE02613,TR00773,ST0209,23:23:00,09:07:00,180,76,174,
SE02614,TR00950,ST0199,16:27:00,13:50:00,0,161,178,2
SE02615,TR01046,ST0023,08:35:00,09:27:00,0,104,172,2
SE02616,TR00971,ST0102,19:47:00,15:20:00,180,120,200,Quai Sud
SE02617,TR01285,ST0114,23:06:00,23:50:00,120,88,58,B
SE02618,TR00455,ST0219,16:44:00,13:17:00,300,23,130,
SE02619,TR01284,ST0237,17:02:00,05:14:00,60,69,174,A
SE02620,TR00094,ST0217,05:54:00,20:20:00,300,49,133,1
SE02621,TR00260,ST0200,11:26:00,23:25:00,60,101,168,Quai Sud
SE02622,TR00890,ST0055,05:40:00,05:23:00,120,81,152,2
SE02623,TR00799,ST0146,19:24:00,05:49:00,0,143,55,B
SE02624,TR00886,ST0202,15:24:00,17:48:00,300,58,96,Quai Nord
SE02625,TR00925,ST0028,23:28:00,22:32:00,60,90,105,
SE02626,TR00714,ST0126,22:24:00,09:26:00,0,54,27,
SE02627,TR00941,ST0132,07:12:00,21:31:00,300,198,65,
SE02628,TR00510,ST0195,11:29:00,21:44:00,120,187,65,Quai Sud
SE02629,TR00838,ST0127,09:22:00,10:35:00,600,50,146,1
SE02630,TR00966,ST0088,12:17:00,15:36:00,120,158,108,1
SE02631,TR01350,ST0062,09:55:00,22:14:00,600,94,47,Quai Sud
SE02632,TR00411,ST0170,09:59:00,12:39:00,300,17,154,2
SE02633,TR01241,ST0155,16:54:00,06:28:00,60,20,136,
SE02634,TR00066,ST0106,18:34:00,18:14:00,600,59,68,A
SE02635,TR01403,ST0033,14:21:00,06:55:00,0,198,168,A
SE02636,TR00971,ST0033,11:16:00,15:38:00,180,62,1,Quai Nord
SE02637,TR01346,ST0021,19:23:00,06:38:00,180,77,18,
SE02638,TR00308,ST0246,19:47:00,07:31:00,300,32,199,2
SE02639,TR00120,ST0026,11:15:00,06:31:00,180,92,134,B
SE02640,TR00340,ST0125,05:34:00,16:13:00,60,163,33,Quai Sud
SE02641,TR00419,ST0190,22:04:00,08:07:00,0,180,169,A
SE02642,TR00666,ST0188,16:26:00,07:41:00,600,153,56,2
SE02643,TR00523,ST0067,18:19:00,14:43:00,120,154,110,B
SE02644,TR00302,ST0045,21:28:00,12:57:00,0,27,135,B
SE02645,TR01414,ST0188,21:22:00,22:34:00,600,76,151,Quai Nord
SE02646,TR01077,ST0097,15:57:00,22:52:00,300,197,58,Quai Nord
SE02647,TR00843,ST0023,08:27:00,12:31:00,600,60,147,1
SE02648,TR00761,ST0218,21:00:00,20:58:00,600,53,114,B
SE02649,TR00882,ST0006,05:33:00,12:33:00,300,111,53,Quai Nord
SE02650,TR01097,ST0214,05:15:00,05:58:00,0,3,96,2
SE02651,TR00580,ST0020,18:43:00,08:57:00,60,9,196,Quai Nord
SE02652,TR01474,ST0091,11:18:00,18:32:00,0,105,124,Quai Sud
SE02653,TR01460,ST0065,18:13:00,09:00:00,180,119,59,2
SE02654,TR00838,ST0114,21:32:00,14:19:00,0,189,177,
SE02655,TR00381,ST0047,11:22:00,11:18:00,0,133,102,2
SE02656,TR00965,ST0223,11:11:00,06:11:00,300,66,131,2
SE02657,TR01078,ST0004,07:37:00,15:12:00,300,105,169,Quai Nord
SE02658,TR00902,ST0006,05:27:00,09:34:00,180,25,105,B
SE02659,TR01457,ST0120,22:06:00,21:50:00,0,133,142,
SE02660,TR00477,ST0138,07:10:00,19:52:00,0,40,173,2
SE02661,TR00979,ST0132,23:36:00,23:37:00,0,4,143,Quai Sud
SE02662,TR00612,ST0089,11:38:00,09:51:00,0,161,81,2
SE02663,TR00847,ST0060,05:03:00,20:15:00,120,188,70,1
SE02664,TR00293,ST0153,20:20:00,23:59:00,600,20,182,Quai Nord
SE02665,TR01031,ST0101,06:14:00,14:01:00,180,68,92,A
SE02666,TR00370,ST0142,20:39:00,20:45:00,60,137,140,Quai Sud
SE02667,TR00068,ST0019,10:51:00,08:11:00,60,144,116,Quai Sud
SE02668,TR00885,ST0015,15:50:00,06:24:00,60,29,120,A
SE02669,TR01283,ST0085,13:36:00,07:10:00,0,200,16,
SE02670,TR00014,ST0030,10:33:00,06:30:00,300,89,22,
SE02671,TR00030,ST0176,13:15:00,14:21:00,300,76,12,
SE02672,TR01318,ST0008,12:07:00,06:11:00,0,114,79,
SE02673,TR01224,ST0216,13:01:00,09:35:00,600,91,157,2
SE02674,TR00914,ST0059,13:13:00,13:42:00,120,31,43,1
SE02675,TR00979,ST0141,16:33:00,05:49:00,300,120,66,A
SE02676,TR01383,ST0221,19:34:00,10:17:00,0,2,165,B
SE02677,TR00890,ST0135,12:39:00,11:57:00,300,194,28,B
SE02678,TR01123,ST0211,20:37:00,05:36:00,60,89,157,Quai Sud
SE02679,TR00591,ST0229,17:09:00,09:34:00,0,134,62,
SE02680,TR00186,ST0246,10:16:00,22:30:00,60,166,6,Quai Nord
SE02681,TR00646,ST0025,09:25:00,05:16:00,180,92,102,1
SE02682,TR00026,ST0095,22:10:00,12:56:00,60,194,137,1
SE02683,TR00127,ST0153,14:27:00,21:31:00,180,154,54,B
SE02684,TR00384,ST0082,23:54:00,12:50:00,60,61,3,
SE02685,TR01172,ST0163,12:29:00,17:06:00,600,60,61,2
SE02686,TR01199,ST0099,10:47:00,12:02:00,0,115,123,Quai Sud
SE02687,TR00241,ST0030,11:10:00,11:57:00,0,63,45,A
SE02688,TR01031,ST0113,23:58:00,12:53:00,300,198,156,A
SE02689,TR00920,ST0044,14:47:00,21:32:00,0,87,181,
SE02690,TR01131,ST0128,15:47:00,13:35:00,0,123,89,A
